,Title,director,actors,Genre,id,Image_url,Average_vote,Runtime,imdb_link,combo
4339,kajillionaire,Miranda July,Evan Rachel Wood Richard Jenkins Debra Winger,Crime Drama Comedy,541305,https://image.tmdb.org/t/p/w500//fkqJJDb4u9rEyJu8Jm8H1P2mux4.jpg,6.276,105min,https://www.imdb.com/title/tt8143990,crime drama comedy miranda july evan rachel wood richard jenkins debra winger
4340,the last shift,Andrew Cohn,Richard Jenkins Shane Paul McGhie Da'Vine Joy Randolph,Comedy Drama,653606,https://image.tmdb.org/t/p/w500//76x4TVjygz9t0GG9YLcrmiRck95.jpg,5.406,90min,https://www.imdb.com/title/tt10661180,comedy drama andrew cohn richard jenkins shane paul mcghie da'vine joy randolph
4341,secret society of second-born royals,Anna Mastro,Peyton Elizabeth Lee Skylar Astin Élodie Yung,Action Adventure Comedy,621870,https://image.tmdb.org/t/p/w500//xOmGTJtBgRVSAF4S5dZEUqHqyy5.jpg,6.784,97min,https://www.imdb.com/title/tt10324122,action adventure comedy fantasy anna mastro peyton elizabeth lee skylar astin élodie yung
4342,she's in portland,Marc Carlini,Tommy Dewey François Arnaud Minka Kelly,Drama,664498,https://image.tmdb.org/t/p/w500//eYFNEfVBE86Z08T9vpo5hC0dAD3.jpg,6.1,100min,https://www.imdb.com/title/tt7174660,drama marc carlini tommy dewey françois arnaud minka kelly
4343,sightless,Cooper Karl,Madelaine Petsch Alexander Koch Unknown,Thriller Horror,733156,https://image.tmdb.org/t/p/w500//leCkJsZbQDULb0x5EocYs0JEloF.jpg,7.01,89min,https://www.imdb.com/title/tt10303430,thriller horror cooper karl madelaine petsch alexander koch unknown
4344,the boys in the band,Joe Mantello,Jim Parsons Zachary Quinto Matt Bomer,Drama,597156,https://image.tmdb.org/t/p/w500//2D2gi13hnrXWaspWuWmdbEZ8bef.jpg,6.834,121min,https://www.imdb.com/title/tt10199914,drama joe mantello jim parson zachary quinto matt bomer
4345,the glorias,Julie Taymor,Julianne Moore Alicia Vikander Timothy Hutton,Drama,519056,https://image.tmdb.org/t/p/w500//bItFQ4QahfILGj9mA5uyJvAimeD.jpg,6.4,147min,https://www.imdb.com/title/tt7435316,drama julie taymor julianne moore alicia vikander timothy hutton
4346,on the rocks,Sofia Coppola,Rashida Jones Bill Murray Marlon Wayans,Drama Comedy,575417,https://image.tmdb.org/t/p/w500//fcijRCmB7yTtloh4Pumy9b1rkwU.jpg,6.154,96min,https://www.imdb.com/title/tt9606374,drama comedy sofia coppola rashida jones bill murray marlon wayans
4347,spontaneous,Brian Duffield,Katherine Langford Charlie Plummer Hayley Law,Comedy Horror,604578,https://image.tmdb.org/t/p/w500//2LzYpRuTL3nEos9ZaLfan1u7nbR.jpg,6.994,102min,https://www.imdb.com/title/tt5774062,comedy horror brian duffield katherine langford charlie plummer hayley law
4348,vampires vs. the bronx,Osmany Rodriguez,Jaden Michael Gerald W. Jones III Gregory Diaz IV,Comedy Horror,567971,https://image.tmdb.org/t/p/w500//rcdBUbbYNccz8q9LOuBEKC1avMA.jpg,5.907,86min,https://www.imdb.com/title/tt8976576,comedy horror osmany rodriguez jaden michael gerald w. jones iii gregory diaz iv
4349,possessor,Brandon Cronenberg,Andrea Riseborough Christopher Abbott Rossif Sutherland,Horror Thriller Science,435615,https://image.tmdb.org/t/p/w500//oLQlUUSlI669r1bgQ7AlnjcrrvC.jpg,6.365,104min,https://www.imdb.com/title/tt5918982,horror thriller science fiction brandon cronenberg andrea riseborough christopher abbott rossif sutherland
4350,death of me,Darren Lynn Bousman,Maggie Q Alex Essoe Luke Hemsworth,Horror Mystery,595149,https://image.tmdb.org/t/p/w500//8F9xUvb1JMWUMkFV2Yq3aiueAbq.jpg,5.023,95min,https://www.imdb.com/title/tt1830643,horror mystery darren lynn bousman maggie q alex essoe luke hemsworth
4351,the call,Timothy Woodward Jr.,Lin Shaye Tobin Bell Unknown,Crime Thriller,158011,https://image.tmdb.org/t/p/w500//mG334OlDVJpD8gMfTCM2Mpp0gQH.jpg,6.802,94min,https://www.imdb.com/title/tt1911644,crime thriller timothy woodward jr. lin shaye tobin bell unknown
4352,american pie presents: girls' rules,Mike Elliott,Madison Pettis Lizze Broadway Piper Curda,Comedy,660982,https://image.tmdb.org/t/p/w500//xqvX5A24dbIWaeYsMTxxKX5qOfz.jpg,6.317,95min,https://www.imdb.com/title/tt11771594,comedy mike elliott madison pettis lizze broadway piper curda
4353,the lie,Veena Sud,Mireille Enos Peter Sarsgaard Joey King,Drama Horror Mystery,539649,https://image.tmdb.org/t/p/w500//a3c5zUOIEXAFYFf0vyypBCNJepb.jpg,6.368,95min,https://www.imdb.com/title/tt7945440,drama horror mystery thriller veena sud mireille enos peter sarsgaard joey king
4354,black box,Emmanuel Osei-Kuffour Jr.,Mamoudou Athie Phylicia Rashad Unknown,Horror Science Fiction,716258,https://image.tmdb.org/t/p/w500//ldlpTitpSTBINwgifzlRRXveXUF.jpg,6.483,100min,https://www.imdb.com/title/tt12298506,horror science fiction thriller emmanuel osei-kuffour jr. mamoudou athie phylicia rashad unknown
4355,hubie halloween,Steven Brill,Adam Sandler Kevin James Julie Bowen,Comedy Mystery Horror,617505,https://image.tmdb.org/t/p/w500//dbhC6qRydXyRmpUdcl9bL9rARya.jpg,6.0,103min,https://www.imdb.com/title/tt10682266,comedy mystery horror steven brill adam sandler kevin james julie bowen
4356,books of blood,Brannon Braga,Britt Robertson Anna Friel Rafi Gavron,Horror Science Fiction,715123,https://image.tmdb.org/t/p/w500//bXLVZGgLgd7OwbfP6fC5GCfrxuD.jpg,6.648,107min,https://www.imdb.com/title/tt11242218,horror science fiction brannon braga britt robertson anna friel rafi gavron
4357,charm city kings,Angel Manuel Soto,Jahi Di'Allo Winston Meek Mill Will Catlett,Drama,552532,https://image.tmdb.org/t/p/w500//8oiMFMarbRpcusASIX4cjVXoZKI.jpg,7.927,125min,https://www.imdb.com/title/tt9048840,drama angel manuel soto jahi di'allo winston meek mill will catlett
4358,the war with grandpa,Tim Hill,Robert De Niro Uma Thurman Rob Riggle,Comedy Family,425001,https://image.tmdb.org/t/p/w500//ltyARDw2EFXZ2H2ERnlEctXPioP.jpg,6.467,98min,https://www.imdb.com/title/tt4532038,comedy family tim hill robert de niro uma thurman rob riggle
4359,a rainy day in new york,Woody Allen,Timothée Chalamet Elle Fanning Selena Gomez,Comedy Romance,475303,https://image.tmdb.org/t/p/w500//z4A6mFOLTMZAhCSPRyrtzG0SPbd.jpg,6.502,92min,https://www.imdb.com/title/tt7139936,comedy romance woody allen timothée chalamet elle fanning selena gomez
4360,yellow rose,Diane Paragas,Eva Noblezada Dale Watson Princess Punzalan,Drama Music,593427,https://image.tmdb.org/t/p/w500//kmnH8KmoiM7VpHZAADiTPWbpFGl.jpg,6.8,94min,https://www.imdb.com/title/tt6862538,drama music diane paragas eva noblezada dale watson princess punzalan
4361,the 40-year-old version,Radha Blank,Radha Blank Peter Kim Oswin Benjamin,Comedy Drama Music,620897,https://image.tmdb.org/t/p/w500//ilMExVn5xyfIWAnqngqAB0OFsE5.jpg,6.833,123min,https://www.imdb.com/title/tt10642834,comedy drama music radha blank radha blank peter kim oswin benjamin
4362,nocturne,Zu Quirke,Sydney Sweeney Madison Iseman Jacques Colimon,Horror Mystery Thriller,643550,https://image.tmdb.org/t/p/w500//zJNFiWBGYSMbfTAk6Ygqdj6Rahq.jpg,5.865,90min,https://www.imdb.com/title/tt11044858,horror mystery thriller music zu quirke sydney sweeney madison iseman jacques colimon
4363,evil eye,"Elan Dassani, Rajeev Dassani",Sarita Choudhury Sunita Mani Omar Maskati,Mystery Thriller Horror,732713,https://image.tmdb.org/t/p/w500//lhExfe0yTZL2DRVkou9hnNlOcc9.jpg,5.5,90min,https://www.imdb.com/title/tt12882620,"mystery thriller horror elan dassani, rajeev dassani sarita choudhury sunita mani omar maskati"
4364,a babysitter's guide to monster hunting,Rachel Talalay,Tamara Smart Oona Laurence Tom Felton,Family Fantasy Adventure,624963,https://image.tmdb.org/t/p/w500//bkld8Me0WiLWipLORRNfF1yIPHu.jpg,6.2,94min,https://www.imdb.com/title/tt4844150,family fantasy adventure comedy rachel talalay tamara smart oona laurence tom felton
4365,love and monsters,Michael Matthews,Dylan O'Brien Jessica Henwick Dan Ewing,Comedy Action Adventure,590223,https://image.tmdb.org/t/p/w500//r4Lm1XKP0VsTgHX4LG4syAwYA2I.jpg,7.378,109min,https://www.imdb.com/title/tt2222042,comedy action adventure fantasy michael matthew dylan o'brien jessica henwick dan ewing
4366,honest thief,Mark Williams,Liam Neeson Kate Walsh Robert Patrick,Thriller Action Crime,553604,https://image.tmdb.org/t/p/w500//zeD4PabP6099gpE0STWJrJrCBCs.jpg,6.518,99min,https://www.imdb.com/title/tt1838556,thriller action crime drama mark williams liam neeson kate walsh robert patrick
4367,clouds,Justin Baldoni,Fin Argus Sabrina Carpenter Madison Iseman,Music Drama Romance,630566,https://image.tmdb.org/t/p/w500//d0OdD1I8qAfETvE9Rp9Voq7R8LR.jpg,8.331,121min,https://www.imdb.com/title/tt6473066,music drama romance justin baldoni fin argus sabrina carpenter madison iseman
4368,the devil has a name,Edward James Olmos,David Strathairn Kate Bosworth Pablo Schreiber,Drama Thriller,507712,https://image.tmdb.org/t/p/w500//yLu0O2ad892RAOjHSNTe8LrBEFv.jpg,5.341,97min,https://www.imdb.com/title/tt7894510,drama thriller edward james olmos david strathairn kate bosworth pablo schreiber
4369,the kid detective,Evan Morgan,Adam Brody Sophie Nélisse Tzi Ma,Comedy Drama Mystery,720755,https://image.tmdb.org/t/p/w500//2WrT8AZUcDicvf5m8KVgspQEHK3.jpg,6.615,99min,https://www.imdb.com/title/tt8980602,comedy drama mystery evan morgan adam brody sophie nélisse tzi ma
4370,alone,Johnny Martin,Tyler Posey Summer Spiro Robert Ri'chard,Thriller Horror,509635,https://image.tmdb.org/t/p/w500//n9OzZmPMnVrV0cMQ7amX0DtBkQH.jpg,6.256,98min,https://www.imdb.com/title/tt7711170,thriller horror johnny martin tyler posey summer spiro robert ri'chard
4371,2 hearts,Lance Hool,Jacob Elordi Adan Canto Tiera Skovbye,Romance Drama,710356,https://image.tmdb.org/t/p/w500//a7bW3uKOMPBnmHs8gnlpfhTD8YQ.jpg,7.634,100min,https://www.imdb.com/title/tt5616176,romance drama lance hool jacob elordi adan canto tiera skovbye
4372,the opening act,Steve Byrne,Jimmy O. Yang Alex Moffat Cedric the Entertainer,Comedy,664184,https://image.tmdb.org/t/p/w500//dLzrhDvKXT7KVIDTglnTOhz19cW.jpg,5.7,90min,https://www.imdb.com/title/tt8633748,comedy steve byrne jimmy o. yang alex moffat cedric the entertainer
4373,tremors: shrieker island,Don Michael Paul,Michael Gross Jon Heder Unknown,Action Horror,670266,https://image.tmdb.org/t/p/w500//46qwaON7l11M407rqh8lD4vXcAR.jpg,6.3,103min,https://www.imdb.com/title/tt8322060,action horror don michael paul michael gross jon heder unknown
4374,the witches,Robert Zemeckis,Anne Hathaway Octavia Spencer Stanley Tucci,Adventure Fantasy Family,531219,https://image.tmdb.org/t/p/w500//b1C0FuXp4wiPmHLVKq4kwtDMgK6.jpg,6.44,106min,https://www.imdb.com/title/tt0805647,adventure fantasy family comedy horror robert zemeckis anne hathaway octavia spencer stanley tucci
4375,over the moon,Glen Keane,Cathy Ang Phillipa Soo Ken Jeong,Animation Adventure Family,560050,https://image.tmdb.org/t/p/w500//lQfdytwN7eh0tXWjIiMceFdBBvD.jpg,7.3,100min,https://www.imdb.com/title/tt7488208,animation adventure family fantasy glen keane cathy ang phillipa soo ken jeong
4376,borat subsequent moviefilm,Jason Woliner,Sacha Baron Cohen Maria Bakalova Unknown,Comedy,740985,https://image.tmdb.org/t/p/w500//3L1Ml5RWjFVfVq3rQENvgFymT0U.jpg,6.494,96min,https://www.imdb.com/title/tt13143964,comedy jason woliner sacha baron cohen maria bakalova unknown
4377,after we collided,Roger Kumble,Josephine Langford Hero Fiennes Tiffin Dylan Sprouse,Romance Drama,613504,https://image.tmdb.org/t/p/w500//kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,7.254,105min,https://www.imdb.com/title/tt10362466,romance drama roger kumble josephine langford hero fiennes tiffin dylan sprouse
4378,the empty man,David Prior,James Badge Dale Marin Ireland Stephen Root,Horror Mystery Thriller,516632,https://image.tmdb.org/t/p/w500//8apzu9JFTUMtOpYkHk6LNPOs3pY.jpg,6.135,137min,https://www.imdb.com/title/tt5867314,horror mystery thriller david prior james badge dale marin ireland stephen root
4379,synchronic,"Justin Benson, Aaron Moorhead",Anthony Mackie Jamie Dornan Unknown,Science Fiction Drama,549294,https://image.tmdb.org/t/p/w500//wgm4gdJwb7iSYX0uBsRAZmHQmPm.jpg,6.269,101min,https://www.imdb.com/title/tt9016974,"science fiction drama thriller horror justin benson, aaron moorhead anthony mackie jamie dornan unknown"
4380,bad hair,Justin Simien,Elle Lorraine Vanessa Williams Jay Pharoah,Horror Comedy,530351,https://image.tmdb.org/t/p/w500//979LvAwRGCkVFgJ04uyPcsPaPF2.jpg,6.2,102min,https://www.imdb.com/title/tt4798836,horror comedy justin simien elle lorraine vanessa williams jay pharoah
4381,friendsgiving,Nicol Paone,Malin Åkerman Kat Dennings Aisha Tyler,Comedy,524840,https://image.tmdb.org/t/p/w500//s9CGTv4AFmrVkgoydnYFwXPaxGx.jpg,4.598,95min,https://www.imdb.com/title/tt8431078,comedy nicol paone malin åkerman kat dennings aisha tyler
4382,the craft: legacy,Zoe Lister-Jones,Cailee Spaeny Gideon Adlon Lovie Simone,Horror Drama Fantasy,590995,https://image.tmdb.org/t/p/w500//lhMIra0pqWNuD6CIXoTmGwZ0EBS.jpg,6.321,94min,https://www.imdb.com/title/tt4685762,horror drama fantasy zoe lister-jones cailee spaeny gideon adlon lovie simone
4383,holidate,John Whitesell,Emma Roberts Luke Bracey Kristin Chenoweth,Comedy Romance,615665,https://image.tmdb.org/t/p/w500//oXCLSlCRWWHsSSwLJSVIC0DDWsE.jpg,7.069,104min,https://www.imdb.com/title/tt9866072,comedy romance john whitesell emma robert luke bracey kristin chenoweth
4384,come play,Jacob Chase,Gillian Jacobs John Gallagher Jr. Azhy Robertson,Horror,571384,https://image.tmdb.org/t/p/w500//9jy9OzZi0Oy8Hdv603QWujbfCwx.jpg,6.337,96min,https://www.imdb.com/title/tt8004664,horror jacob chase gillian jacob john gallagher jr. azhy robertson
4385,his house,Remi Weekes,Wunmi Mosaku. Sope Dirisu Matt Smith Unknown,Drama Horror Thriller,575774,https://image.tmdb.org/t/p/w500//s6XxJEe4ovVTMgmGmKeO87OFANU.jpg,6.474,93min,https://www.imdb.com/title/tt8508734,drama horror thriller remi weekes wunmi mosaku. sope dirisu matt smith unknown
4386,spell,Mark Tonderai,Omari Hardwick Loretta Devine Unknown,Thriller Horror Fantasy,621151,https://image.tmdb.org/t/p/w500//4rjHhj1BAREc9zNFU8FheLJQdFf.jpg,6.433,91min,https://www.imdb.com/title/tt10736580,thriller horror fantasy mark tonderai omari hardwick loretta devine unknown
4387,jungleland,Max Winkler,Charlie Hunnam Jack O'Connell Jessica Barden,Drama,556501,https://image.tmdb.org/t/p/w500//hJIqDuugvXGMFKL9YlBzrogE2gg.jpg,6.76,90min,https://www.imdb.com/title/tt8710596,drama max winkler charlie hunnam jack o'connell jessica barden
4388,let him go,Thomas Bezucha,Diane Lane Kevin Costner Lesley Manville,Drama Thriller Crime,596161,https://image.tmdb.org/t/p/w500//EsLZoT8oHhQlGd1QpdbnvnwTzO.jpg,6.924,114min,https://www.imdb.com/title/tt9340860,drama thriller crime western thomas bezucha diane lane kevin costner lesley manville
4389,the informer,Andrea Di Stefano,Joel Kinnaman Rosamund Pike Common,Drama Crime Thriller,466081,https://image.tmdb.org/t/p/w500//pbGveUC8mk0QRkdXpERPLbMFnrg.jpg,6.502,109min,https://www.imdb.com/title/tt1833116,drama crime thriller andrea di stefano joel kinnaman rosamund pike common
4390,the dark and the wicked,Bryan Bertino,Marin Ireland Michael Abbott Jr. Xander Berkeley,Horror Drama Mystery,680593,https://image.tmdb.org/t/p/w500//y63Sa7F2YFQPDSNQpS45p1iwTJ1.jpg,6.058,95min,https://www.imdb.com/title/tt10229558,horror drama mystery bryan bertino marin ireland michael abbott jr. xander berkeley
4391,hillbilly elegy,Ron Howard,Amy Adams Glenn Close Gabriel Basso,Drama,592984,https://image.tmdb.org/t/p/w500//aA0D6DKIfLtXYNy94Qq2IW5NiGR.jpg,6.818,117min,https://www.imdb.com/title/tt6772802,drama ron howard amy adam glenn close gabriel basso
4392,mank,David Fincher,Gary Oldman Amanda Seyfried Lily Collins,Drama History,614560,https://image.tmdb.org/t/p/w500//4yzTcAtvzyZLLto4z04xobUK9el.jpg,6.795,132min,https://www.imdb.com/title/tt10618286,drama history david fincher gary oldman amanda seyfried lily collins
4393,freaky,Christopher Landon,Vince Vaughn Kathryn Newton Katie Finneran,Comedy Fantasy Horror,551804,https://image.tmdb.org/t/p/w500//8xC6QSyxrpm0D5A6iyHNemEWBVe.jpg,6.631,102min,https://www.imdb.com/title/tt10919380,comedy fantasy horror thriller christopher landon vince vaughn kathryn newton katie finneran
4394,jingle jangle: a christmas journey,David E. Talbert,Forest Whitaker Keegan-Michael Key Hugh Bonneville,Family Fantasy Music,622855,https://image.tmdb.org/t/p/w500//5RbyHIVydD3Krmec1LlUV7rRjet.jpg,6.645,122min,https://www.imdb.com/title/tt7736496,family fantasy music david e. talbert forest whitaker keegan-michael key hugh bonneville
4395,dreamland,Miles Joris-Peyrafitte,Finn Cole Margot Robbie Travis Fimmel,Thriller Drama,480434,https://image.tmdb.org/t/p/w500//v8ax79K6TZEnMqSS5ePrNCnrK8R.jpg,6.157,98min,https://www.imdb.com/title/tt5294522,thriller drama mile joris-peyrafitte finn cole margot robbie travis fimmel
4396,fatman,"Eshom Nelms, Ian Nelms (directors/screenplay); Mel Gibson, Walton Goggins, Marianne Jean-Baptiste",Eshom Nelms Walton Goggins Marianne Jean-Baptiste,Action Comedy Fantasy,602211,https://image.tmdb.org/t/p/w500//4n8QNNdk4BOX9Dslfbz5Dy6j1HK.jpg,5.513,100min,https://www.imdb.com/title/tt10310140,"action comedy fantasy eshom nelms, ian nelms (directors/screenplay); mel gibson, walton goggins, marianne jean-baptiste eshom nelms walton goggins marianne jean-baptiste"
4397,the life ahead,Edoardo Ponti,Sophia Loren Ibrahima Gueye Abril Zamora,Drama,667869,https://image.tmdb.org/t/p/w500//4DaCS6xu6VJkkXLZmQXw0PRQ43M.jpg,6.715,94min,https://www.imdb.com/title/tt10627584,drama edoardo ponti sophia loren ibrahima gueye abril zamora
4398,the climb,Michael Angelo Covino,Kyle Marvin Michael Angelo Covino Gayle Rankin,Comedy Drama,595931,https://image.tmdb.org/t/p/w500//cCaWNkqZIfaKMSPmudOfCF721BN.jpg,6.184,94min,https://www.imdb.com/title/tt8637440,comedy drama michael angelo covino kyle marvin michael angelo covino gayle rankin
4399,chick fight,Paul Leyden,Malin Åkerman Bella Thorne Fortune Feimster,Action Comedy,682377,https://image.tmdb.org/t/p/w500//4ZocdxnOO6q2UbdKye2wgofLFhB.jpg,5.9,98min,https://www.imdb.com/title/tt10944486,action comedy paul leyden malin åkerman bella thorne fortune feimster
4400,the princess switch: switched again,Michael Rohl,Vanessa Hudgens Sam Palladio Nick Sagar,Family Romance Comedy,643882,https://image.tmdb.org/t/p/w500//e4qXQXXaVYvHBE3Rx5x3qrmxorB.jpg,6.916,97min,https://www.imdb.com/title/tt11199410,family romance comedy michael rohl vanessa hudgens sam palladio nick sagar
4401,run,Aneesh Chaganty,Sarah Paulson Kiera Allen Pat Healy,Drama,860852,https://image.tmdb.org/t/p/w500//7WXIBSt5fvAy8NMxSoT80fJ4T7N.jpg,8.45,103min,https://www.imdb.com/title/tt3580748,drama aneesh chaganty sarah paulson kiera allen pat healy
4402,sound of metal,Darius Marder,Riz Ahmed Olivia Cooke Paul Raci,Drama Music,502033,https://image.tmdb.org/t/p/w500//3178oOJKKPDeQ2legWQvMPpllv.jpg,7.761,121min,https://www.imdb.com/title/tt5363618,drama music darius marder riz ahmed olivia cooke paul raci
4403,the last vermeer,Dan Friedkin,Guy Pearce Claes Bang Vicky Krieps,Drama,622977,https://image.tmdb.org/t/p/w500//7CKxIyEIdHgkQzDixn68Hvwua90.jpg,6.625,118min,https://www.imdb.com/title/tt8337320,drama dan friedkin guy pearce claes bang vicky krieps
4404,jiu jitsu,Dimitri Logothetis,Alain Moussi Frank Grillo JuJu Chan,Action Science Fiction,590706,https://image.tmdb.org/t/p/w500//eLT8Cu357VOwBVTitkmlDEg32Fs.jpg,5.0,102min,https://www.imdb.com/title/tt9624766,action science fiction fantasy dimitri logothetis alain moussi frank grillo juju chan
